Fri May 04 13:04:28 +0000 2018,deharza,b'@Starbucks celebrating cinco de mayo with cool lime refresher https://t.co/QoHjm8XYf8',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jersey City, NJ",1155,1358,en
 ,,,,,,,
Fri May 04 13:04:33 +0000 2018,mjpaulpsu91,"b""I'm at Starbucks in Conshohocken, PA https://t.co/txhojsK4Ch""","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","Conshohocken, PA",127,797,en
 ,,,,,,,
Fri May 04 13:04:34 +0000 2018,proofplz,"b""@SymoneDSanders It most certainly will be called racist by the media... He's not talking about Black people, so nob https://t.co/9SnYa25siT""","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Southern Colorado ,93,155,en
 ,,,,,,,
Fri May 04 13:04:34 +0000 2018,Goldskxx,b'Just tried the new triple mocha frap from @Starbucks and its beyond amazing !',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","San Antonio, TX ",361,335,en
 ,,,,,,,
Fri May 04 13:04:35 +0000 2018,Ki_ScreamCole,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#RedDot,556,291,en
 ,,,,,,,
Fri May 04 13:04:36 +0000 2018,Rai_Neil,"b""@itsmae__ My Spidy senses are telling me to pick Starbucks, but I'm going to go with my gut and say two day old Circle K.""","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,1419,1616,en
 ,,,,,,,
Fri May 04 13:04:36 +0000 2018,StaceyOwen505,b'Greta little tips in this post! Were coming back to Tokyo at the end of the trip so will definitely use the Starbu https://t.co/w91zDYCFup',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cardiff, Wales",957,1098,en
 ,,,,,,,
Fri May 04 13:04:38 +0000 2018,Bojanglesbanana,b'RT @Blavity: #Starbucks to give the two men arrested full-ride scholarships to college... They better had  https://t.co/7jAA9VRKbc https:/',"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ATL with much ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,142,583,en
 ,,,,,,,
Fri May 04 13:04:39 +0000 2018,Meggle_Weggle,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Loyalsock '15, Mansfield '19",717,287,en
 ,,,,,,,
Fri May 04 13:04:46 +0000 2018,riechellesvll,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Malabon City,333,287,en
 ,,,,,,,
Fri May 04 13:04:47 +0000 2018,haileyrmurphy,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Nj,208,198,en
 ,,,,,,,
Fri May 04 13:04:49 +0000 2018,mbroadway_,b'RT @notmaddison: if u think my grown ass if going to drink from a sippee cup to eliminate plastic waste you are damn right https://t.co/vnu',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mentally new york,1552,1067,en
 ,,,,,,,
Fri May 04 13:04:54 +0000 2018,mamahost,b'I spend way too much money at @Starbucks  https://t.co/7V3QxjY3Ur',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bloomington, IN",212,268,en
 ,,,,,,,
Fri May 04 13:04:58 +0000 2018,allyhaight_,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,451,276,en
 ,,,,,,,
Fri May 04 13:04:57 +0000 2018,TheBilboShow,b'@Starbucks Is this seriously one of your employees? https://t.co/PkPDHlpqvH',"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The Shire, USA",44,100,en
 ,,,,,,,
Fri May 04 13:05:01 +0000 2018,_princesssjay,"b'RT @Brazili_Ana: Or buy a tumbler there, save even MORE plastic AND save money every time you use it ...just a suggestion. God bless. https'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,2359,287,en
 ,,,,,,,
Fri May 04 13:05:01 +0000 2018,JohnCobb_16,b'RT @batt_mitter: Saving the sea turtles the new wave. I better not be seein nobody with straws from here on out https://t.co/Hy4KUpyvpq',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,473,441,en
 ,,,,,,,
Fri May 04 13:05:02 +0000 2018,missmewiththe,b'@AidenTaughtYou Starbucks date',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Baton Rouge, LA",2600,2394,en
 ,,,,,,,
Fri May 04 13:05:06 +0000 2018,thiscoldice,"b""A guy at Starbucks just saved me. I paniced and he was super kind and calm. Sweden has the best Starbucks worker's""","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Space,59,54,de
 ,,,,,,,
Fri May 04 13:05:06 +0000 2018,nazrullhalim,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,671,547,en
 ,,,,,,,
Fri May 04 13:05:02 +0000 2018,My_Smart_Friend,b'@kbrewFL its not so bad if you use starbucks discount coupons https://t.co/71AWMIgbnt',"<a href=""http://www.cardbear.com"" rel=""nofollow"">CardBear</a>","San Francisco, CA",1022,21,en
 ,,,,,,,
Fri May 04 13:05:07 +0000 2018,Real_PeachyKeen,"b""RT @mathinhell: Hey @Starbucks maybe you should close up for another half day of anti-racist training, that is unless you think it's okay f""","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,33383,23940,en
 ,,,,,,,
Fri May 04 13:05:08 +0000 2018,PatriotsTacA,b'Mark Dice: Starbucks Has Censored Me for Mocking Them  #news https://t.co/XlKcGUNwMk',"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",,4102,4733,en
 ,,,,,,,
Fri May 04 13:05:09 +0000 2018,kissandkrai,b'Thank god bruno mars always starts at least 1 hr later because i almost had to run from starbucks to my seat ',"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,331,419,en
 ,,,,,,,
Fri May 04 13:05:10 +0000 2018,ICDCanada,"b""From the Trans Mountain saga to @Starbucks's crisis response, social licence matters. Our latest Director Lens look https://t.co/0Y90v74Al9""","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Toronto, Canada",1229,110,en
 ,,,,,,,
Fri May 04 13:05:13 +0000 2018,canadajobalert,b'Starbucks Barista https://t.co/Uxvr0cteje \nStarbucks Coffee\n Location : Toronto ON CA\nWe are looking for dedic...',"<a href=""https://worldwidenetjobs.com/canada"" rel=""nofollow"">Canada Jobalerts</a>",Canada,360,33,en
 ,,,,,,,
Fri May 04 13:05:21 +0000 2018,ashleypgeorge,b'Lady in front of me at Starbucks in a mini van full of kids got 2 venti iced coffees... I feel you girl.',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mont Belvieu, TX",56,297,en
 ,,,,,,,
Fri May 04 13:05:29 +0000 2018,titaa_mm,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,397,116,en
 ,,,,,,,
Fri May 04 13:05:33 +0000 2018,alayna_kriley,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,442,444,en
 ,,,,,,,
Fri May 04 13:05:35 +0000 2018,haramthan,"b""I'm at Starbucks in Sabah Alsalem https://t.co/uQzmLqUXfL""","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",Kuwait,132,167,en
 ,,,,,,,
Fri May 04 13:05:36 +0000 2018,denjsko,"b'RT @ericschiffer: ""They\'ve been in a free-fall with a dangerous, devastating body blow to a brand that is used to taking bows. When you\'re'","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,1,31,ru
 ,,,,,,,
Fri May 04 13:05:36 +0000 2018,alharbi63__,"b""I'm at Starbucks - @rramhkwt https://t.co/Pkrhd1tunH""","<a href=""https://www.swarmapp.com"" rel=""nofollow"">Foursquare Swarm</a>",#Kuniv ,1280,324,en
 ,,,,,,,
Fri May 04 13:05:39 +0000 2018,NBfromLB,b'@uber how about some required online diversity training- since @Starbucks cancelled the @ADL_National they are prob https://t.co/Icb5MNYNTt',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,201,208,en
 ,,,,,,,
Fri May 04 13:05:42 +0000 2018,davidsheen,b'RT @YousefMunayyer: My piece on being racially profiled in Israel and why the last thing US police need is to learn from Israeli police and',"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>",Israel*Palestine,22563,96,en
 ,,,,,,,
Fri May 04 13:05:44 +0000 2018,svnvanessaa,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LA,539,434,en
 ,,,,,,,
Fri May 04 13:05:44 +0000 2018,lilrags76,b'Starbucks right across the street and I am ready 4 the day here in the ATL https://t.co/lRQZZQ9Kyq',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,225,307,en
 ,,,,,,,
Fri May 04 13:05:45 +0000 2018,jennalynnx,b'@AlexDeStefan0 Be the person that willingly drives a friend to class and then waits in Starbucks and brings them back home',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,469,787,en
 ,,,,,,,
Fri May 04 13:05:45 +0000 2018,stopthstupidity,"b""RT @TheFinalCall: 'Buy from people who buy from you'\n\nIn the aftermath of the Starbucks debacle, Black coffee shops pulling in the green ht""","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pine Forge Pa,122,82,en
 ,,,,,,,
Fri May 04 13:05:46 +0000 2018,socialmediasa1,b'With the ability for social media to really damage your reputation a lot of concern has been growing around how to https://t.co/PK5kudKkdU',"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","San Antonio, TX",18,18,en
 ,,,,,,,
Fri May 04 13:05:49 +0000 2018,raindropsoph,"b""@OC Lauren has places to be she ain't got time to throw her Starbucks cup away innit.""","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",london,30,150,en
 ,,,,,,,
Fri May 04 13:05:52 +0000 2018,crazycazsparkle,"b""RT @DianeP89: Best meal replacement shake ever.\n\nOk fine, it's a peppermint mocha from Starbucks.  Don't judge.""","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Scotland ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,8142,6765,en
 ,,,,,,,
Fri May 04 13:05:53 +0000 2018,DoubleThinker84,"b""@mathinhell @Starbucks for 7.50 i'd expect them to be doing back flips making my coffee""","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,248,404,en
 ,,,,,,,
Fri May 04 13:05:59 +0000 2018,vogenitz69,b'@ItsPeterFrancis Looks like Starbucks found a new way to keep broke loiterers out',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Voorhees,413,1919,en
 ,,,,,,,
Fri May 04 13:05:59 +0000 2018,social_surveys,"b'RT @ananavarro: Keep the faith in humanity. There are still a lot of good, decent people out there. https://t.co/8exmUs3zeX'","<a href=""http://zorallabs.com"" rel=""nofollow"">ZBDP</a>","New York, USA",287,177,en
 ,,,,,,,
Fri May 04 13:06:02 +0000 2018,ReusNation11,b'RT @brownsugar_143: Just read this thread. MAD RESPECT to the people at this @Starbucks. Bless your hearts. https://t.co/YRIYe62Zfv',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Earth,445,325,en
 ,,,,,,,
Fri May 04 13:06:02 +0000 2018,wild_mindss,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1080,836,en
 ,,,,,,,
Fri May 04 13:06:03 +0000 2018,CouponDivas,b'[UPDATE] Starbucks Happy Hour 50% Off Grande Frappuccinos https://t.co/XhmUkJVN1h #Coupons #Tips',"<a href=""http://coupondivas.com"" rel=""nofollow"">CouponDivas.com</a>",United States,36135,77,en
 ,,,,,,,
Fri May 04 13:06:09 +0000 2018,lucerocrdz,b'Only forever playing at Starbucks ',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en una burbuja,6177,995,en
 ,,,,,,,
Fri May 04 13:06:04 +0000 2018,duggan_sgduggan,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,38,50,en
 ,,,,,,,
Fri May 04 13:06:14 +0000 2018,sitihajaaar,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Malaysia,112,89,en
 ,,,,,,,
Fri May 04 13:06:07 +0000 2018,TheBilboShow,b'@Starbucks Make sure this employee gets extra special help https://t.co/bWikP4hfPw',"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The Shire, USA",44,100,en
 ,,,,,,,
Fri May 04 13:06:16 +0000 2018,KaityCaraway,b'RT @legendofziggy: I would say its a safe bet to say I spend about 75% of my year waiting for starbucks to bring back the smores frappucci',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","New Jersey, USA",527,1001,en
 ,,,,,,,
Fri May 04 13:06:18 +0000 2018,coraynaaa,b'RT @ajplus: The 2 men arrested at Starbucks accepted a symbolic settlement from Philadelphia for their wrongful arrest: $1.\n\nInstead of mon',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,549,455,en
 ,,,,,,,
Fri May 04 13:06:18 +0000 2018,littledabelina,b'can I trade a $10 starbucks giftcard for a solo video or 10 FYEO nudes? need somewhere to be downtown with free wif https://t.co/TgKzXcK3IR',"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CA,358,348,en
 ,,,,,,,
Fri May 04 13:06:20 +0000 2018,TheSouthernCoop,"b'Starbucks Store Manager, Southampton, 22k - 24k/year #job #jobs #hiring #RetailJobs https://t.co/iRJyaNDYEp https://t.co/9R8Qe08ZqQ'","<a href=""http://logicmelon.com"" rel=""nofollow"">LogicMelon</a>","Portsmouth, England",2014,335,en-gb
 ,,,,,,,
Fri May 04 13:06:22 +0000 2018,HealthCoachJaye,"b""I will in NO Way ever Support the Women's March with their anti-Semitic rhetoric. I am a feminist and you don't spe https://t.co/uZPwV5BxLu""","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NYC & Global,847,3360,en
 ,,,,,,,
Fri May 04 13:06:27 +0000 2018,bluebck,b'#maythe4thbewithyou #maythefourthbewithyou #starwars @ Starbucks https://t.co/PDJcGNsCNb',"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",outerspace by way of da 100s ,489,544,en
 ,,,,,,,
Fri May 04 13:06:28 +0000 2018,jozeantoniio,"b""I'm at Starbucks in Tlalpan, DF https://t.co/8fULDmyan9""","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",mexico D.F,1382,2175,es
 ,,,,,,,
Fri May 04 13:06:29 +0000 2018,KingofNoStrings,"b'@AdviseShowMedia Damn, meanwhile we getting punked/settling for a dollar #Starbucks smh. https://t.co/LjgBHKVUNr'","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",With ya'll.,185,275,en
 ,,,,,,,
Fri May 04 13:06:31 +0000 2018,subhani01,b'@Viberate_com \n\nOne of the best voice in Music industry.\n\nJoin and follow\nFacebook @ViberateOFC\nTwitter https://t.co/unKP8Ld0el',"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lahore, Pakistan.",111,332,en
 ,,,,,,,
Fri May 04 13:06:35 +0000 2018,senakayadd,"b""I'm at Starbucks On Higher Grounds https://t.co/VCktFoyPzP""","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",LONDON,43,56,en
 ,,,,,,,
Fri May 04 13:06:36 +0000 2018,LetMeBuyUADrank,b'RT @iLoveSmick: Asks for strawless lid\nGets arrested. https://t.co/vuxQbTc27p',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sugar Land, TX",1256,444,en
 ,,,,,,,
Fri May 04 13:06:40 +0000 2018,natecook34,b'RT @AP: BREAKING: Black men arrested at Starbucks settle with Philadelphia for $1 each and a city pledge of $200K for young entrepreneurs.',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,440,493,en
 ,,,,,,,
Fri May 04 13:06:42 +0000 2018,lilluna_,b'can I trade a $10 starbucks giftcard for a solo video or 10 FYEO nudes? need somewhere to be downtown with free wif https://t.co/bePiXT5GaQ',"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",emberxblaise@gmail.com,11915,559,en
 ,,,,,,,
